name,category,subcategory,city,neighborhood,address,lat,lng,phone,website,rating,total_reviews,has_website,deep_score,priority,types
FERNANDO BUFFA ESTILISTA,Salon de Belleza,General,Asunción,,"Victor Heyn 7364, Asunción 7364, Paraguay",-25.3087412,-57.55650670000001,0971 609575,,4.6,108,False,100,A,beauty_salon|establishment|point_of_interest
Physical Training Center Gym,Gimnasio/Fitness,Gimnasio,Villarrica,,"Dr.Bottrel, Villarrica 040109, Paraguay",-25.77636,-56.44869860000001,0994 218944,,4.6,86,False,100,A,establishment|gym|health|point_of_interest
Gym New One Life,Gimnasio/Fitness,Gimnasio,Hernandarias,Caacupe Mi,"Km 14, RutaTranschaco esq, Hernandarias 111018, Paraguay",-25.2278586,-57.53545399999999,0981 775282,,4.7,118,False,100,A,establishment|gym|health|point_of_interest
Nutrifit Spa y Belleza Los Laureles,Spa/Wellness,Spa,Asunción,,"Teresa Lamas Carísimo 5842 casi, Asunción 001420, Paraguay",-25.3123674,-57.5792976,0981 100018,,4.5,77,False,100,A,establishment|point_of_interest|spa
Gtc Mcal CrossFit,Gimnasio/Fitness,CrossFit,Asunción,,"Tte. Jara Troche, Asunción 001208, Paraguay",-25.2908769,-57.6075855,0971 666944,,4.8,66,False,100,A,establishment|gym|health|point_of_interest
R&O Fitness,Gimnasio/Fitness,General,Mariano Roque Alonso,Caacupe Mi,"Calle Toledo, Mariano Roque Alonso Mariano Roque Alonso, Mariano Roque Alonso 2040, Paraguay",-25.2121383,-57.5298982,0984 707786,,4.6,51,False,100,A,establishment|gym|health|point_of_interest
Lourdes Elli Belleza y Spa,Spa/Wellness,Spa,Asunción,,"MCJF+JPQ, Av. La Victoria, Asunción 001427, Paraguay",-25.3184121,-57.5756344,(021) 503 329,,4.6,133,False,100,A,beauty_salon|establishment|point_of_interest|spa
Estelita Estética en Uñas,Uñas/Nails,Salon Uñas,Fernando de la Mora,Fernando Zona Sur,"y, Soldado Ovelar & Yatayty Corá, MC6H+XWJ, Fernando de la Mora 110327, Paraguay",-25.3375447,-57.57024259999999,0991 204913,,4.7,286,False,100,A,beauty_salon|establishment|point_of_interest
Gimnasio Top Gym,Gimnasio/Fitness,Gimnasio,Asunción,,"Iturbe 691, Asunción 001101, Paraguay",-25.2862073,-57.63379390000001,(021) 490 074,,4.5,203,False,100,A,establishment|gym|health|point_of_interest
Muscle house gymspa,Spa/Wellness,Spa,Ñemby,,"JF36+85P, Primer Presidente, Ñemby 111216, Paraguay",-25.3966684,-57.539539,0981 641748,,4.5,52,False,100,A,establishment|gym|health|point_of_interest
Bodyfit Gym,Gimnasio/Fitness,Gimnasio,Ciudad del Este,,"F9Q8+C43, Ciudad del Este 100153, Paraguay",-25.5114879,-54.6346893,0982 731732,,4.7,94,False,100,A,establishment|gym|health|point_of_interest
Coyote Gym,Gimnasio/Fitness,Gimnasio,Ciudad del Este,,"km4, Cd. del Este 100153, Paraguay",-25.5097855,-54.6386324,0973 541430,,4.7,129,False,100,A,establishment|gym|health|point_of_interest
Body Perfect Gym Center,Gimnasio/Fitness,Gimnasio,Ciudad del Este,,"Av Republica de Cuba, Cd. del Este 100121, Paraguay",-25.4851256,-54.6631213,0983 674066,,4.8,67,False,100,A,establishment|gym|health|point_of_interest
RADICAL FITNESS GYM,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Sur,"Eligio Ayala 2045 casi Emiliano R fernandez Fernando de la Mora, Fernando de la Mora 2045, Paraguay",-25.3388884,-57.5497061,0961 315930,,4.7,51,False,100,A,establishment|gym|health|point_of_interest
Díana Apodaca Salon,Salon de Belleza,General,Encarnación,,"Marginal Nte., Encarnación 070106, Paraguay",-27.3123597,-55.8751565,0985 772800,,4.7,103,False,100,A,establishment|hair_care|point_of_interest
Gimnasio MC Training,Gimnasio/Fitness,Gimnasio,Encarnación,,"Los Lapachos, Encarnación 070301, Paraguay",-27.3328183,-55.8441689,0971 225547,,5.0,133,False,100,A,establishment|gym|health|point_of_interest
Cheers,Otros,General,Hohenau,,"W9H4+56W, Hohenau 071401, Paraguay",-27.0720232,-55.6444102,0982 112221,,4.5,298,False,100,A,establishment|food|point_of_interest|restaurant
Miss Uñas Spa de Manos y Pies,Spa/Wellness,Spa,San Lorenzo,,"JFXP+RRH, Tte Benitez, San Lorenzo 111431, Paraguay",-25.350429,-57.5129025,0984 186294,,4.6,119,False,100,A,establishment|point_of_interest|spa
Gimnasio Jessy Junior,Gimnasio/Fitness,Gimnasio,Ñemby,,"JF42+G67, Ñemby 111214, Paraguay",-25.3937052,-57.54945119999999,0994 345862,,4.6,65,False,100,A,establishment|gym|health|point_of_interest
Family Gym,Gimnasio/Fitness,Gimnasio,San Lorenzo,Centro de San Lorenzo,"MF6W+3Q7, Av. Defensores del Chaco 917, San Lorenzo 2160, Paraguay",-25.3398414,-57.5029595,(021) 582 141,,4.7,50,False,100,A,establishment|gym|health|point_of_interest
Medina Fitness,Gimnasio/Fitness,General,Fernando de la Mora,Fernando Zona Norte,"MFP4+457, Luis A. del Paraná, Fernando de la Mora 110305, Paraguay",-25.3147165,-57.5445888,0981 162190,,4.7,183,False,100,A,establishment|gym|health|point_of_interest
Aqcua Marine Spa & Gym,Spa/Wellness,Spa,Caaguazú,,"Av. Silvio Pettirossi, Caaguazú 3400, Paraguay",-25.4659445,-56.02139769999999,0972 541126,,4.7,73,False,100,A,establishment|gym|health|point_of_interest|spa
Go Fit Gym,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Sur,"MC6V+5P6, 11 de Setiembre, Fernando de la Mora 110320, Paraguay",-25.3395996,-57.5557215,0981 341714,,4.7,69,False,100,A,establishment|gym|health|point_of_interest
Live Gym,Gimnasio/Fitness,Gimnasio,Encarnación,,"Juan L. Mallorquín, Encarnación 070112, Paraguay",-27.3272706,-55.868412,0975 624254,,4.7,114,False,100,A,establishment|gym|health|point_of_interest
Box Evolution Limpio,Gimnasio/Fitness,CrossFit,Limpio,,"Ruta 3, Gral. Elizardo Aquino, Limpio 2020, Paraguay",-25.1741751,-57.483543,0971 515028,,5.0,128,False,100,A,establishment|gym|health|point_of_interest
Resto-bar alameda,Otros,General,Atyrá,,"PR9H+F3Q, 22 de Septiembre, Atyrá 030402, Paraguay",-25.2812837,-57.1722571,0986 661271,,4.7,242,False,100,A,establishment|food|point_of_interest|restaurant
LUQUE FIT Made in La República,Gimnasio/Fitness,General,Luque,,"Julio Correa, &, Luque 110929, Paraguay",-25.2709093,-57.4830675,0992 263249,,4.7,88,False,100,A,establishment|gym|health|point_of_interest
Upa Bebé Spa,Spa/Wellness,Spa,Ciudad del Este,,"Puente Cavalcanti, Cd. del Este 100150, Paraguay",-25.5349787,-54.6329931,0992 769460,,5.0,60,False,100,A,establishment|point_of_interest|spa
Barbería David salón masculino,Barberia,General,Presidente Franco,,"Presidente Franco 100220, Paraguay",-25.5611428,-54.6169226,0973 674513,,4.8,104,False,100,A,establishment|hair_care|health|point_of_interest
GIMNASIO BODY TRAINING,Gimnasio/Fitness,Gimnasio,Encarnación,,"Mcal. Estigarribia CASI, Encarnación 070117, Paraguay",-27.3359006,-55.86607600000001,0975 625018,,4.8,156,False,100,A,establishment|gym|health|point_of_interest
START GYM,Gimnasio/Fitness,Gimnasio,Encarnación,,"Tte. Adolfo Rojas Silva, Encarnación 070120, Paraguay",-27.3551759,-55.8592069,0985 285134,,4.7,50,False,100,A,establishment|gym|health|point_of_interest
Hippie Chic,Salon de Belleza,General,San Lorenzo,Centro de San Lorenzo,"Av. Defensores del Chaco esquina, San Lorenzo 111422, Paraguay",-25.3431715,-57.5100183,0981 195626,,4.8,217,False,100,A,beauty_salon|establishment|point_of_interest
Studio 88,Spa/Wellness,General,San Lorenzo,Centro de San Lorenzo,"Gaspar R De Francia, San Lorenzo 111423, Paraguay",-25.3414343,-57.5079174,0981 555597,,4.8,180,False,100,A,establishment|hair_care|health|jewelry_store|point_of_interest|store
L´EVEL Femenino / Masculino,Salon de Belleza,General,Asunción,,"Paseo de la Infanta - Pacheco entre Monseñor Bogarín y Tte. Zotti -, PC27+RW3, Dr. Toribio Pacheco, Asunción 001413, Paraguay",-25.2979814,-57.58520249999999,(021) 329 2436,,4.7,144,False,100,A,beauty_salon|establishment|point_of_interest
"Peluquería - La Santa - Care Salon, Asunción.",Salon de Belleza,General,Asunción,,"Molas Lopez 1832, Asunción 1411, Paraguay",-25.2631275,-57.57877809999999,0981 300503,,4.9,115,False,100,A,beauty_salon|establishment|hair_care|point_of_interest
Magrass Ponta Porã,Spa/Wellness,General,,Vila Militar,"R. Guia Lopes, 26 - Vila Militar, Ponta Porã - MS, 79900-000, Brazil",-22.5418935,-55.7285309,(67) 99814-5013,,4.9,57,False,100,A,establishment|point_of_interest|spa
Peluquería y Barberia JOSÉ,Peluqueria,General,Asunción,,"MCP4+3CF, Asunción 001422, Paraguay",-25.3148181,-57.59394330000001,0976 545347,,5.0,169,False,100,A,establishment|hair_care|point_of_interest
Castillo Marianela,Otros,General,Atyrá,,"PRFR+JG2, A Marianella, Atyrá 030404, Paraguay",-25.2759985,-57.1587421,0982 101933,,4.7,602,False,100,A,establishment|place_of_worship|point_of_interest
Qanttum Sport Club,Gimnasio/Fitness,General,Fernando de la Mora,Fernando Zona Norte,"Mariscal Estigrarribia y, Teniente Ettiene, Fernando de la Mora 110309, Paraguay",-25.3271618,-57.54702589999999,0981 200004,https://www.instagram.com/qanttum/,4.7,280,True,100,A,establishment|gym|health|point_of_interest
BleuDepilación,Salon de Belleza,General,Asunción,,"Cnel. Ramón Diaz 564, Asunción 001416, Paraguay",-25.3010256,-57.5779929,0971 161733,,4.9,141,False,100,A,beauty_salon|establishment|point_of_interest
Emporio Gym & fitness,Gimnasio/Fitness,Gimnasio,Guarambaré,,"Gral. Genes c, GG3H+JMP, Acceso Sur, Guarambaré 110408, Paraguay",-25.495795,-57.47079229999999,0986 802584,,4.7,55,False,100,A,establishment|gym|health|point_of_interest
Barbería Azuaga,Barberia,General,Ñemby,,"2540, Ñemby 111215, Paraguay",-25.4009607,-57.54749,0971 274507,,4.8,120,False,100,A,establishment|hair_care|point_of_interest
Lili Spa,Spa/Wellness,Spa,Ñemby,,"JC2V+GV9, Ñemby 111212, Paraguay",-25.3987229,-57.5552526,0971 170537,,4.8,52,False,100,A,establishment|point_of_interest|spa
Power Fit gym,Gimnasio/Fitness,Gimnasio,Lambaré,,"Aquidaban 1610 esq, Lambaré 3344, Paraguay",-25.3505639,-57.61871360000001,0981 509987,,5.0,52,False,100,A,establishment|gym|health|point_of_interest
Supermercado Jullito,Spa/Wellness,General,Obligado,,"Avenida Gaspar Rodríguez de Francia, esquina Cerro Corá, Obligado 6360, Paraguay",-27.0561973,-55.6287897,(071) 720 285,,4.4,278,False,100,A,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket
Fran Gym,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Norte,"Capitan Romero c, Fernando de la Mora 110305, Paraguay",-25.3075061,-57.543977,0982 116619,,4.9,138,False,100,A,establishment|gym|health|point_of_interest
Complejo Los Naranjos,Gimnasio/Fitness,General,Ñemby,,"Unnamed Road, Ñemby 111216, Paraguay",-25.3971361,-57.542254,0981 492743,,4.5,107,False,100,A,establishment|gym|health|point_of_interest
Classic Training,Gimnasio/Fitness,General,Fernando de la Mora,Fernando Zona Sur,"Av. Zavalas Cué, Fernando de la Mora 110319, Paraguay",-25.3312605,-57.5576761,0994 699285,,4.8,78,False,100,A,establishment|gym|health|point_of_interest
Hotel Hohenau,Otros,General,Colonia Hohenau Itapúa Paraguay,,"Ruta Nacional Nro 6 ""Doctor Juan León Mallorquín "", Colonia Hohenau Itapúa Paraguay 6290, Paraguay",-27.0752189,-55.6419586,0994 862766,,4.6,377,False,100,A,establishment|lodging|point_of_interest
studio 22 body piercing & tattoo,Tatuajes/Piercing,Piercing Studio,Fernando de la Mora,Fernando Zona Sur,"1 De Mayo 9038, Fernando de la Mora 110315, Paraguay",-25.3427626,-57.54788250000001,0983 816627,,4.9,954,False,100,A,establishment|jewelry_store|point_of_interest|store
XXG Gym,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Norte,"MFR8+RFF, Fernando de la Mora 110303, Paraguay",-25.3079257,-57.5338267,(021) 678 171,,4.7,119,False,100,A,establishment|gym|health|point_of_interest
Arena Body Gym .,Gimnasio/Fitness,Gimnasio,Fernando de la Mora,Fernando Zona Norte,"Rio Yhaguy 1615 e, Fernando de la Mora 1300, Paraguay",-25.3254951,-57.5437622,0986 546142,,4.6,54,False,100,A,establishment|gym|health|point_of_interest
FITNESS CENTER GYM & SPA,Spa/Wellness,Spa,Ciudad del Este,,"F9GG+3H7, Eugenio A. Garay, Cd. del Este 100151, Paraguay",-25.5248473,-54.6235698,(061) 502 459,,4.7,121,False,100,A,establishment|gym|health|point_of_interest
"Centro De Alto Rendimiento ""Sparta""",Spa/Wellness,Spa,Villa Elisa,,"JCWG+34M, Villa Elisa 111503, Paraguay",-25.3547978,-57.5746924,0984 315183,,4.7,89,False,100,A,establishment|gym|health|point_of_interest
RM Fitness Center,Gimnasio/Fitness,Gimnasio,Lambaré,,"Néstor Romero Valdovinos e/, Lambaré 110723, Paraguay",-25.3519233,-57.62067659999999,0981 951710,,4.8,75,False,100,A,establishment|gym|health|point_of_interest
Premier Fitness Club Lambaré,Gimnasio/Fitness,General,Lambaré,,"Av. Luis María Argaña 569, Lambaré 110705, Paraguay",-25.3359418,-57.6250673,0991 402891,,4.5,91,False,100,A,establishment|gym|health|point_of_interest
Seven training,Gimnasio/Fitness,General,Caaguazú,,"Gral. Eduvigis Diaz, Caaguazú 2340, Paraguay",-25.4611471,-56.0217292,0975 483436,,5.0,55,False,100,A,establishment|gym|health|point_of_interest
Bellavista Tattoo Studio,Tatuajes/Piercing,Tattoo Studio,Providencia,,"Andacollo 1630, of 705, 7510945 Providencia, Región Metropolitana, Chile",-33.4373657,-70.60585549999999,9 4598 8898,,4.8,351,False,100,A,establishment|point_of_interest|store
Capelli Barberia/Peluquería,Peluqueria,General,San Lorenzo,Centro de San Lorenzo,"Paseo Las Margaritas, San Lorenzo 111422, Paraguay",-25.3473144,-57.5129947,0987 310953,,4.9,196,False,100,A,establishment|hair_care|health|point_of_interest
Armonía | Masajes y Spa Antiestrés,Spa/Wellness,Spa,Ciudad del Este,,"F9HH+247, Av. Rogelio Benitez, Cd. del Este 100151, Paraguay",-25.52247,-54.6222173,0983 893290,,4.8,113,False,100,A,establishment|point_of_interest|spa
Ritmo Gym,Gimnasio/Fitness,Gimnasio,San Lorenzo,,"MF9R+F2R, Ave Gral Eugenio A. Garay, San Lorenzo 111419, Paraguay",-25.3312618,-57.50998850000001,(021) 574 908,https://www.instagram.com/ritmo.gym/,4.5,274,True,100,A,establishment|gym|health|point_of_interest
Forever Fit Gym,Spa/Wellness,Gimnasio,San Lorenzo,Centro de San Lorenzo,"MF5R+PGW, Gaspar R De Francia, San Lorenzo 111423, Paraguay",-25.3406252,-57.50867110000001,0986 258703,https://instagram.com/foreverfitpy?igshid=14lw4s4yyu0oe,4.7,239,True,100,A,establishment|gym|health|point_of_interest
Hidrobaby Spa Pinedo,Spa/Wellness,Spa,San Lorenzo,,"Av. Mariscal López y, San Lorenzo 111420, Paraguay",-25.3235601,-57.5188072,0993 444222,https://instagram.com/hidrobabypinedoparaguay?igshid=ZDdkNTZiNTM=,5.0,377,True,100,A,establishment|health|point_of_interest|spa
"Cristia Ayala CEJAS,SPA DE MANOS Y PIES. MAKEUP",Spa/Wellness,Spa,Luque,,"Javier Bogarin 515, Luque 110930, Paraguay",-25.2742627,-57.49046329999999,0994 606070,,4.7,54,False,100,A,beauty_salon|establishment|point_of_interest
Gym Pro Paraguay,Gimnasio/Fitness,Gimnasio,San Lorenzo,Centro de San Lorenzo,"MF4Q+JQJ, San Lorenzo 111422, Paraguay",-25.3434032,-57.5106108,0986 874797,,4.6,74,False,100,A,establishment|gym|health|point_of_interest
CBF Gym,Gimnasio/Fitness,Gimnasio,Coronel Bogado,,"Julia Miranda Cueto de Estigarribia, Cnel. Bogado 070802, Paraguay",-27.1582701,-56.23968139999999,0985 278155,,4.8,74,False,100,A,establishment|gym|health|point_of_interest
Guaraní Mall (Paseo Guaraní),Otros,General,Itauguá,,"Santiviago V. km 30,5, Itauguá 110605, Paraguay",-25.3955525,-57.3473218,0974 363674,,4.7,269,False,100,A,establishment|point_of_interest|shopping_mall
General Gym,Gimnasio/Fitness,Gimnasio,San Lorenzo,,"Santos Mendoza, San Lorenzo 111412, Paraguay",-25.3212868,-57.4951428,0982 650013,,4.7,94,False,100,A,establishment|gym|health|point_of_interest
TAJOS Barberos (Central),Barberia,General,Asunción,,"Denis Roa 673, Asunción 1829, Paraguay",-25.2959437,-57.56232910000001,0982 473078,,4.9,237,False,100,A,establishment|hair_care|health|point_of_interest
TAJOS Barberos (Superseis),Barberia,General,Asunción,,"Denis Roa 1121, Asunción 001409, Paraguay",-25.2924375,-57.5601425,0982 473078,,4.8,132,False,100,A,establishment|hair_care|health|point_of_interest
Bonita Depilaciones,Depilacion,General,Asunción,,"Isaac Kostianovsky 5874, Asunción 1001, Paraguay",-25.3095138,-57.577589,0985 881864,,4.9,231,False,100,A,beauty_salon|clothing_store|establishment|hair_care|point_of_interest|store
DepiPink - Barrio Herrera,Salon de Belleza,General,Asunción,,"Pte. Juan Manuel Frutos 2626 entre, Capitán Emeterio Miranda y, Asunción 001407, Paraguay",-25.294667,-57.56230780000001,0971 226221,,4.8,184,False,100,A,beauty_salon|establishment|hair_care|point_of_interest
HidroBaby | Babyspa | Spa de bebés | Hidroestimulación,Spa/Wellness,Spa,Asunción,,"Del Maestro, Asunción 001408, Paraguay",-25.2935832,-57.57403309999999,0993 444000,,5.0,736,False,100,A,establishment|point_of_interest|spa
Hipermercado Luisito - Itauguá,Otros,General,Itauguá,,"JJ2V+J5X Estacionamiento, Itauguá 110611, Paraguay",-25.3983893,-57.357028,(021) 728 9325,,4.6,1401,False,100,A,establishment|food|grocery_or_supermarket|point_of_interest|store|supermarket
Global Fitness Paraguay,Gimnasio/Fitness,General,Asunción,,"Av. República Argentina 1415 Esq, Asunción 001420, Paraguay",-25.3069771,-57.58373779999999,0981 205329,https://instagram.com/global_fit_py,4.8,200,True,100,A,establishment|gym|health|point_of_interest
Fibra Academia,Gimnasio/Fitness,General,Asunción,,"Caracas 294, Asunción 1209, Paraguay",-25.2586913,-57.5780947,(021) 280 084,,4.6,73,False,100,A,establishment|gym|health|point_of_interest
Sempre Bela Fisio Estética,Spa/Wellness,General,Asunción,,"Asunción 001522, Paraguay",-25.2611875,-57.55643749999999,0986 663434,,4.9,116,False,100,A,establishment|point_of_interest|spa
Masaje RUSO,Spa/Wellness,General,Asunción,,"Eusebio Lillo Robles 2808, Asunción 001407, Paraguay",-25.2930583,-57.5584476,0991 369971,,5.0,87,False,100,A,establishment|point_of_interest
Centro Médico Corppolive,Otros,General,Asunción,,"Santisimo Sacramento 3069, Asunción 001519, Paraguay",-25.2553413,-57.5772593,0971 568547,,5.0,259,False,100,A,establishment|health|hospital|point_of_interest
Alojamiento zulema,Peluqueria,General,Puerto Iguazú,,"Av. República Argentina 1456, N3378 Puerto Iguazú, Misiones, Argentina",-25.6217266,-54.5760894,03757 15-40-6454,,4.2,167,False,99,A,establishment|hair_care|lodging|point_of_interest
Wanda Dominican Hair Styling Enterprise,Peluqueria,General,Philadelphia,,"7258 Bustleton Ave #1224, Philadelphia, PA 19149, USA",40.0469144,-75.0605034,(267) 205-2950,,4.1,121,False,99,A,beauty_salon|establishment|point_of_interest
Fisiolution Paraguay,Salon de Belleza,General,Asunción,,"Simón Bolívar N° 851, entre Parapiti y, Asunción 001103, Paraguay",-25.2947777,-57.6339315,0981 095546,,4.4,107,False,99,A,beauty_salon|establishment|point_of_interest|spa|store
Claudia Nuñez Beauty Salon,Salon de Belleza,General,Asunción,,"Bartolome De Las Casas, Asunción 001231, Paraguay",-25.3084111,-57.6032732,0992 917141,,4.4,114,False,99,A,establishment|hair_care|point_of_interest
Peluqueria Lidia & Anibal,Peluqueria,General,Ituzaingó,,"B° Gral. San Martin, C. 11 Casa N° 5, W3302 Ituzaingó, Corrientes, Argentina",-27.5699568,-56.66785650000001,03786 40-8273,,4.8,50,False,97,A,establishment|hair_care|point_of_interest
Invictus hair studio Barber shop,Peluqueria,Barberia Moderna,Asunción,,"Juan S Bogarin, Asunción 001413, Paraguay",-25.2979002,-57.5855454,0994 348269,,4.9,52,False,97,A,establishment|hair_care|health|point_of_interest
Q nails club spa de manos y pies,Spa/Wellness,Spa,Asunción,,"Antonio José de Sucre 1859, entre motta y, Asunción 001408, Paraguay",-25.2917732,-57.5715359,0972 999688,,4.4,87,False,97,A,beauty_salon|establishment|hair_care|point_of_interest
